,time_list,u,v,r,x,y,psi,δ,npm,X_H_ref,X_R_ref,X_P_ref,Y_H_ref,Y_R_ref,N_H_ref,N_R_ref,x_bow,y_bow,x_stern,y_stern
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3490658503988659,9.0,-22.96,-5.9623953144415465,-2.618533234947553,0.0,-16.381546492290195,-0.0,32.608076341572556,1.75,0.0,-1.75,0.0
1,1.0050251256281406,1.874711003217168,-0.0541726517106442,0.05439164839355294,1.9462328271762006,-0.0017180087110157984,0.038493869764254285,0.3490658503988659,9.0,-20.713083643451345,-4.430044712364838,-2.191526092589695,30.259241742952202,-12.171447814396739,-21.656814499814008,24.227718653187374,3.694936431510695,0.06562962812613107,0.19752922284170626,-0.06906564554816266
2,2.0100502512562812,1.7614325626839118,-0.0756679586343598,0.06233512689997996,3.7727158982038,0.05423702465330324,0.09796097039899732,0.3490658503988659,9.0,-18.656936421900564,-3.811814539847592,-1.7734458902089059,35.074643521760905,-10.472874375380071,-20.141922360161498,20.84664517533897,5.514325803193275,0.22539466790229978,2.0311059932143247,-0.1169206185956933
3,3.015075376884422,1.6592985938055083,-0.0833606667445897,0.06436377507601232,5.486568019704222,0.19605173212517926,0.16187314499320837,0.3490658503988659,9.0,-16.76522311649716,-3.393144359264159,-1.3703267621758197,35.0682120721249,-9.3225875080281,-18.474586847714725,18.556956469637434,7.213690489366243,0.47809423741216706,3.759445550042201,-0.08599077316180856
4,4.0201005025125625,1.5675900589074645,-0.08535184252476648,0.06424034194203058,7.093057092563923,0.42487891685731277,0.22653656650037884,0.3490658503988659,9.0,-15.086733170555497,-3.077992887705237,-0.9981175766711302,33.461533065197656,-8.456715956212067,-17.005504585170204,16.833407006410543,8.798344835253417,0.8179358015864475,5.3877693498744295,0.031822032128178024
5,5.025125628140703,1.485241618549269,-0.08502828946354644,0.06319245332154412,8.59718519195463,0.7337117409401727,0.29060547767470146,0.3490658503988659,9.0,-13.623585001703661,-2.828274803483835,-0.661547109701744,31.38578743202156,-7.770621158584296,-15.664612456946623,15.467709845331681,10.273808675782416,1.2351433848131697,6.920561708126844,0.23228009706717578
6,6.030150753768844,1.4111319124897264,-0.0838149093282207,0.06196313964313409,10.003922865906437,1.1133831706648945,0.3535494151641799,0.3490658503988659,9.0,-12.359032487613273,-2.6226219448886776,-0.36066689791642853,29.334128588147728,-7.205594573347807,-14.534331792680018,14.34300345481594,11.645684860960419,1.7192854330772191,8.362160870852456,0.5074809082525696
7,7.035175879396984,1.3442101238445858,-0.08232636202769429,0.06076692418488706,11.31814066508338,1.5547272849397933,0.4152727823954947,0.3490658503988659,9.0,-11.266254348143335,-2.4495956414480013,-0.0922068637586865,27.449214275914496,-6.730208711672845,-13.576774346675357,13.396730251825188,12.919401695917767,2.2607464851965533,9.716879634248993,0.8487080846830332
8,8.040201005025125,1.2835519138915548,-0.08082677813667785,0.059650919950099676,12.544502015307046,2.049346672852392,0.475841417299085,0.3490658503988659,9.0,-10.3186700174458,-2.3020381993918124,0.14781973674533647,25.75681125469997,-6.324797971550982,-12.744943063266383,12.589745125615716,14.100090305481679,2.850998137936541,10.988913725132413,1.2476952077682428
9,9.045226130653266,1.2283690247081647,-0.07942138793061428,0.058708089388342245,13.687391736512255,2.5898039090620246,0.5353385714716186,0.3490658503988659,9.0,-9.494428854498514,-2.1743233649039455,0.36273053763942925,24.26949461484644,-5.973904347666184,-12.046363268848314,11.891278342837202,15.19255967060808,3.4825353861421764,12.18222380241643,1.6970724319818729
