,time_list,u,v,r,x,y,psi,δ,npm,X_H_ref,X_R_ref,X_P_ref,Y_H_ref,Y_R_ref,N_H_ref,N_R_ref,x_bow,y_bow,x_stern,y_stern
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3490658503988659,9.0,-22.96,-6.012895132079448,-3.1353055458853816,0.0,-16.520293600936906,-0.0,32.884257611335684,1.75,0.0,-1.75,0.0
1,1.0050251256281406,1.8943268137337608,-0.026571344156605423,0.042861710193380406,1.9561948344253988,0.0035079696183550457,0.023795599748876343,0.3490658503988659,9.0,-20.8305253535458,-4.8073595089122385,-2.644205660833726,11.277811585744649,-13.208111697936838,-8.754760711301126,26.291236592164378,3.7056994060568016,0.045146339432996015,0.20669026279399572,-0.03813040019628592
2,2.0100502512562812,1.7934733384692587,-0.057227003832149,0.06804926344510909,3.80898766017095,0.053654261479632856,0.0804328725028278,0.3490658503988659,9.0,-19.196504641952604,-3.984899950913169,-2.2708543249229556,20.010165151108616,-10.948422633919767,-10.355517248115444,21.793241635316807,5.553329945241744,0.19426006688609065,2.0646453751001554,-0.08695154392682493
3,3.015075376884422,1.6914090966964956,-0.08668614135599897,0.08557354695102334,5.556643119274306,0.18679821830121576,0.15806978943630495,0.3490658503988659,9.0,-17.774734870652182,-3.341133491236843,-1.9394272079427262,26.756531233861047,-9.179688822556814,-9.850680375946702,18.27251133210716,7.284825802438249,0.4622698386403675,3.828460436110364,-0.08867340203793597
4,4.0201005025125625,1.5855481341999922,-0.11308303474263376,0.09881788587507985,7.189875335466872,0.4201198693112417,0.25100780051238436,0.3490658503988659,9.0,-16.439042777356175,-2.80348011224069,-1.6162396028723922,31.741450000107793,-7.702498304271407,-8.865247216387765,15.332108775244315,8.885034878243376,0.8547854011098357,5.494715792690368,-0.01454566248735234
5,5.025125628140703,1.4752975849304593,-0.13569306787727314,0.10893685324014378,8.695620575001758,0.7577369802755259,0.35565627858157656,0.3490658503988659,9.0,-15.127289885206242,-2.3421711652088812,-1.2822483512108285,35.09632590660192,-6.435062388909124,-7.92658345458901,12.809230541151146,10.336102373903428,1.3670968636550773,7.0551387761000885,0.14837709689597467
6,6.030150753768844,1.3614163547185762,-0.15421858825061283,0.11636563025124884,10.06051514471013,1.1933808042259795,0.46908782813245936,0.3490658503988659,9.0,-13.813880310905548,-1.9438238090104338,-0.9268766326073088,36.95516057720052,-5.340612022654442,-7.195668681780677,10.630686463417652,11.62148194257042,1.984508262969384,8.499548346849842,0.40225334548257485
7,7.035175879396984,1.245605786485734,-0.16860204365810808,0.12130528061406731,11.27380502701796,1.7123492583455757,0.5886759108589921,0.3490658503988659,9.0,-12.497229072695298,-1.6021464451549774,-0.5459492030267957,37.49065552058097,-4.401861180722794,-6.689247068778376,8.762068068089143,12.729239115634028,2.6840547763366565,9.818370938401893,0.7406437403544951
8,8.040201005025125,1.1300186346447,-0.17900536773243864,0.12387102322501749,12.33000357507824,2.294463473575216,0.712122506207862,0.3490658503988659,9.0,-11.188961030115689,-1.3136099308405684,-0.13988822197249223,36.91732866100144,-3.6091136229558103,-6.351020215113868,7.18407462922627,13.654712708346697,3.4379868499148225,11.005294441809784,1.1509400972356092
9,9.045226130653266,1.0170972526189421,-0.185673739137522,0.12434970506158355,13.22954704952795,2.916426833234264,0.8369941965653654,0.3490658503988659,9.0,-9.913178148400402,-1.0748027935216087,0.2853143257192083,35.488014291484525,-2.9529964055673688,-6.148538896346095,5.878048954318735,14.401518651213625,4.216035453104999,12.057575447842275,1.6168182133635303
10,10.050251256281406,0.9091529711448627,-0.1889962554768636,0.12305384897297127,13.97920769346126,3.554946168512149,0.9612005941428368,0.3490658503988659,9.0,-8.695656264574652,-0.8819638870143501,0.7208114639486792,33.461811430566584,-2.423175864346355,-6.0346819433006855,4.823421501190357,14.981145792102856,4.989735367833939,12.977269594819665,2.120156969190359
11,11.055276381909547,0.8079579294483237,-0.18950332821951735,0.12026494608996574,14.59129168667831,4.1910305856130075,1.0835382114421543,0.3490658503988659,9.0,-7.5564088184922245,-0.7305855642118644,1.1571343715555031,31.075376659459856,-2.0072673406516124,-5.9500461914043,3.9955401471233465,15.410650204310151,5.737365484522087,13.77193316904647,2.644695686703928
