,time_list,u,v,r,x,y,psi,δ,npm,X_H_ref,X_R_ref,X_P_ref,Y_H_ref,Y_R_ref,N_H_ref,N_R_ref,x_bow,y_bow,x_stern,y_stern
0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3490658503988659,9,-22.96,-6.012895132079448,-3.1353055458853816,0.0,-16.520293600936906,-0.0,32.884257611335684,1.75,0.0,-1.75,0.0
1,0.2002002002002002,1.978093650469326,-0.003999067289871011,0.010903854398840071,0.3981978734633389,-0.00024073496073532733,0.0011177883206086108,0.3490658503988659,9,-22.470916347972825,-5.724827813269624,-3.0208698853525786,2.4035834732074752,-15.728835147224077,-2.915958665199516,31.308830181941445,2.1481967801940645,0.001715394192981849,-1.3518010332673864,-0.0021968641144525037
2,0.4004004004004004,1.9567252439106713,-0.008477751673799352,0.0203613615781291,0.7920674729186971,-0.00048502630302016305,0.0042690540339562376,0.3490658503988659,9,-22.01854083174001,-5.467646406669153,-2.9160990338570687,4.652658490084303,-15.022235039885702,-5.171429647476781,29.902316440769518,2.5420515262233643,0.006985795563954787,-0.95791658038597,-0.007955848169995113
3,0.6006006006006006,1.9357985448599129,-0.013307090456280667,0.02863585388196448,1.1817088180162636,-9.460643825259643e-05,0.009192065591883777,0.3490658503988659,9,-21.596491661382142,-5.235498237003661,-2.819013256140767,6.763966647157141,-14.384413185762044,-6.906026416029496,28.632708365526067,2.9316348862257176,0.015991281818283323,-0.5682172501931904,-0.01618049469478852
4,0.8008008008008008,1.9152313306895272,-0.01838920248432572,0.035938263074186995,1.5672016052829214,0.00147972194865081,0.015670281078092426,0.3490658503988659,9,-21.19972543588199,-5.023859394252961,-2.728111871199749,8.751844059453338,-13.802940244224988,-8.228273432070838,27.475264892339773,3.3169867466842247,0.028901591527914963,-0.18258353611838163,-0.02594214763061334
5,1.001001001001001,1.8949525071450368,-0.02365325452159471,0.042434830223125185,1.9486064239029008,0.004704767534702641,0.02352791042843859,0.3490658503988659,9,-20.824219365346455,-4.829216156483703,-2.642240795828524,10.628844030573243,-13.268162343604416,-9.221199543927616,26.410769631319788,3.698122078998466,0.04587481217320177,0.19909076880733578,-0.03646527710379649
6,1.2012012012012012,1.8749006128919625,-0.029046342400247255,0.0482618416132352,2.3259652199807563,0.009986112517850951,0.032616564639047815,0.3490658503988659,9,-20.466772067289575,-4.648767895930812,-2.5605126358072576,12.406185890742998,-12.772384822355482,-9.950690909563447,25.42390607305138,4.07503444224897,0.06705498068663225,0.5768959977125425,-0.047082755650930355
7,1.4014014014014016,1.8550216966130484,-0.034530209271667486,0.053530326489530385,2.699302319317471,0.017674016835144246,0.042811626526802704,0.3490658503988659,9,-20.12481916428924,-4.480270125871039,-2.4822384724250144,14.093920874313639,-12.309441003887798,-10.468714703439744,24.50239921888728,4.447698833305269,0.09257147924419017,0.9509058053296728,-0.057223445573901674
8,1.6016016016016017,1.835266112431239,-0.040081172453771956,0.05832545877978676,3.0686272172626667,0.028059608039650734,0.05401488340800285,0.3490658503988659,9,-19.796231157394676,-4.321945296382061,-2.406857347690143,15.700948011157672,-11.874447109927827,-10.813888153743703,23.63652772689839,4.816074931224755,0.12253969572309645,1.3211795033005784,-0.066420479643795
9,1.8018018018018018,1.815588264616684,-0.0456797877238585,0.0627202549925272,3.4339340500972444,0.04139876875523281,0.06614004399906682,0.3490658503988659,9,-19.479253170544343,-4.172319201230149,-2.3339197739249213,17.23492757407296,-11.463352792136783,-11.018649596422007,22.81822922837592,5.180107753006158,0.15705947629833103,1.68776034718833,-0.07426193878786541
10,2.002002002002002,1.7959466533303223,-0.05130923359617295,0.06677775265711261,3.7952013932423867,0.05791600262913996,0.07911037408708446,0.3490658503988659,9,-19.172442440568098,-4.03016502343425,-2.263066273572924,18.702354049584542,-11.072787398561413,-11.110593318627293,22.04079431549539,5.539728103784968,0.19621479583963294,2.050674682699805,-0.08038279058135303
11,2.2022022022022023,1.776304178336789,-0.056954427988910296,0.07055208508726862,4.152392850884922,0.07780703397379427,0.0928574273901894,0.3490658503988659,9,-18.874617097148217,-3.8944655589279997,-2.194009594829886,20.108612522417907,-10.699956183998404,-11.113219491263752,21.298659944194515,5.894853581407814,0.24007410575865398,2.4099321203620314,-0.08446003781106545
12,2.4024024024024024,1.7566224704363134,-0.06260370995495658,0.07408217078793386,4.505462119375486,0.10122601642105106,0.10733030359436882,0.3490658503988659,9,-18.584616246109885,-3.764418279146516,-2.126461288736653,21.45745478853902,-10.342654219337282,-11.043764195782725,20.58743712123655,6.245391972303647,0.2886936319960879,2.7655322664473254,-0.08624159915398577
13,2.6026026026026026,1.7368643253194767,-0.0682463128997726,0.07739581156016576,4.854353631197734,0.12829435626248326,0.12249065124684613,0.3490658503988659,9,-18.301312667055733,-3.639389893460521,-2.060133639133785,22.75113090864737,-9.999141552874146,-10.915243593036589,19.903662408171535,6.591241573215655,0.3421173598723614,3.1174656891798125,-0.0855286473473949
14,2.802802802802803,1.7169991273811736,-0.07386781936963156,0.080518321671564,5.199001302317651,0.15911955392419613,0.13830129556112258,0.3490658503988659,9,-18.0237463284797,-3.518855546366876,-1.9947812780765712,23.99079263863,-9.66797615596565,-10.74018864103001,19.24446539345978,6.93229161968675,0.4003760060960011,3.4657109849485517,-0.08213689824760884
15,3.0030030030030033,1.6970028986638785,-0.07945011420395875,0.08347261159838497,5.539328525841731,0.19379538969515694,0.15472612893850618,0.3490658503988659,9,-17.751093255656585,-3.4023864046659686,-1.9301926126279394,25.17656224369048,-9.347979819079146,-10.530670664672465,18.60750080729391,7.2684226302757535,0.4634870247369325,3.810234421407709,-0.07589624534661857
