0_freq,0_amplitude,1_freq,1_amplitude,2_freq,2_amplitude,3_freq,3_amplitude,4_freq,4_amplitude,5_freq,5_amplitude,6_freq,6_amplitude,7_freq,7_amplitude,8_freq,8_amplitude,9_freq,9_amplitude,10_freq,10_amplitude,11_freq,11_amplitude,12_freq,12_amplitude,13_freq,13_amplitude,14_freq,14_amplitude,15_freq,15_amplitude,16_freq,16_amplitude,17_freq,17_amplitude,18_freq,18_amplitude,19_freq,19_amplitude,20_freq,20_amplitude,21_freq,21_amplitude,22_freq,22_amplitude,23_freq,23_amplitude,24_freq,24_amplitude,25_freq,25_amplitude,26_freq,26_amplitude,27_freq,27_amplitude,28_freq,28_amplitude,29_freq,29_amplitude,30_freq,30_amplitude,31_freq,31_amplitude,32_freq,32_amplitude,33_freq,33_amplitude,34_freq,34_amplitude,35_freq,35_amplitude,36_freq,36_amplitude,37_freq,37_amplitude,38_freq,38_amplitude,39_freq,39_amplitude,40_freq,40_amplitude,41_freq,41_amplitude,42_freq,42_amplitude,43_freq,43_amplitude,44_freq,44_amplitude,45_freq,45_amplitude,46_freq,46_amplitude,47_freq,47_amplitude,48_freq,48_amplitude,49_freq,49_amplitude,50_freq,50_amplitude,51_freq,51_amplitude,52_freq,52_amplitude,53_freq,53_amplitude,54_freq,54_amplitude,55_freq,55_amplitude,56_freq,56_amplitude,57_freq,57_amplitude,58_freq,58_amplitude,59_freq,59_amplitude,60_freq,60_amplitude,61_freq,61_amplitude,62_freq,62_amplitude,63_freq,63_amplitude,64_freq,64_amplitude,65_freq,65_amplitude,66_freq,66_amplitude,67_freq,67_amplitude,68_freq,68_amplitude,69_freq,69_amplitude,70_freq,70_amplitude,71_freq,71_amplitude,72_freq,72_amplitude,73_freq,73_amplitude,74_freq,74_amplitude,75_freq,75_amplitude,76_freq,76_amplitude,77_freq,77_amplitude,78_freq,78_amplitude,79_freq,79_amplitude,80_freq,80_amplitude,81_freq,81_amplitude,82_freq,82_amplitude,83_freq,83_amplitude,84_freq,84_amplitude,85_freq,85_amplitude,86_freq,86_amplitude,87_freq,87_amplitude,88_freq,88_amplitude,89_freq,89_amplitude,90_freq,90_amplitude,91_freq,91_amplitude,92_freq,92_amplitude,93_freq,93_amplitude,94_freq,94_amplitude,95_freq,95_amplitude,96_freq,96_amplitude,97_freq,97_amplitude,98_freq,98_amplitude,99_freq,99_amplitude,100_freq,100_amplitude,101_freq,101_amplitude,102_freq,102_amplitude,103_freq,103_amplitude,104_freq,104_amplitude,105_freq,105_amplitude,106_freq,106_amplitude,107_freq,107_amplitude,108_freq,108_amplitude,109_freq,109_amplitude,110_freq,110_amplitude,111_freq,111_amplitude,112_freq,112_amplitude,113_freq,113_amplitude,114_freq,114_amplitude,115_freq,115_amplitude,116_freq,116_amplitude,117_freq,117_amplitude,118_freq,118_amplitude,119_freq,119_amplitude,120_freq,120_amplitude,121_freq,121_amplitude,122_freq,122_amplitude,123_freq,123_amplitude,124_freq,124_amplitude,125_freq,125_amplitude,126_freq,126_amplitude,127_freq,127_amplitude,128_freq,128_amplitude,129_freq,129_amplitude,130_freq,130_amplitude,131_freq,131_amplitude,132_freq,132_amplitude,133_freq,133_amplitude,134_freq,134_amplitude,135_freq,135_amplitude,136_freq,136_amplitude,137_freq,137_amplitude,138_freq,138_amplitude,139_freq,139_amplitude,140_freq,140_amplitude,141_freq,141_amplitude,142_freq,142_amplitude,143_freq,143_amplitude,144_freq,144_amplitude,145_freq,145_amplitude,146_freq,146_amplitude,147_freq,147_amplitude,148_freq,148_amplitude,149_freq,149_amplitude,150_freq,150_amplitude,151_freq,151_amplitude,152_freq,152_amplitude,153_freq,153_amplitude,154_freq,154_amplitude,155_freq,155_amplitude,156_freq,156_amplitude,157_freq,157_amplitude,158_freq,158_amplitude,159_freq,159_amplitude,160_freq,160_amplitude,161_freq,161_amplitude,162_freq,162_amplitude,163_freq,163_amplitude,164_freq,164_amplitude,165_freq,165_amplitude,166_freq,166_amplitude,167_freq,167_amplitude,168_freq,168_amplitude,169_freq,169_amplitude,170_freq,170_amplitude,171_freq,171_amplitude,172_freq,172_amplitude,173_freq,173_amplitude,174_freq,174_amplitude,175_freq,175_amplitude,176_freq,176_amplitude,177_freq,177_amplitude,178_freq,178_amplitude,179_freq,179_amplitude,180_freq,180_amplitude,181_freq,181_amplitude,182_freq,182_amplitude,183_freq,183_amplitude,184_freq,184_amplitude,185_freq,185_amplitude,186_freq,186_amplitude,187_freq,187_amplitude,188_freq,188_amplitude,189_freq,189_amplitude,190_freq,190_amplitude,191_freq,191_amplitude,192_freq,192_amplitude,193_freq,193_amplitude,194_freq,194_amplitude,195_freq,195_amplitude,196_freq,196_amplitude,197_freq,197_amplitude,198_freq,198_amplitude,199_freq,199_amplitude,200_freq,200_amplitude,201_freq,201_amplitude,202_freq,202_amplitude,203_freq,203_amplitude,204_freq,204_amplitude,205_freq,205_amplitude,206_freq,206_amplitude,207_freq,207_amplitude,208_freq,208_amplitude,209_freq,209_amplitude,210_freq,210_amplitude,211_freq,211_amplitude,212_freq,212_amplitude,213_freq,213_amplitude,214_freq,214_amplitude,215_freq,215_amplitude,216_freq,216_amplitude,217_freq,217_amplitude,218_freq,218_amplitude,219_freq,219_amplitude,220_freq,220_amplitude,221_freq,221_amplitude,222_freq,222_amplitude,223_freq,223_amplitude,224_freq,224_amplitude,225_freq,225_amplitude,226_freq,226_amplitude,227_freq,227_amplitude,228_freq,228_amplitude,229_freq,229_amplitude,230_freq,230_amplitude,231_freq,231_amplitude,232_freq,232_amplitude,233_freq,233_amplitude,234_freq,234_amplitude,235_freq,235_amplitude,236_freq,236_amplitude,237_freq,237_amplitude,238_freq,238_amplitude,239_freq,239_amplitude,240_freq,240_amplitude,241_freq,241_amplitude,242_freq,242_amplitude,243_freq,243_amplitude,244_freq,244_amplitude,245_freq,245_amplitude,246_freq,246_amplitude,247_freq,247_amplitude,248_freq,248_amplitude,249_freq,249_amplitude,250_freq,250_amplitude,251_freq,251_amplitude,252_freq,252_amplitude,253_freq,253_amplitude,254_freq,254_amplitude,255_freq,255_amplitude,256_freq,256_amplitude,257_freq,257_amplitude,258_freq,258_amplitude,259_freq,259_amplitude,260_freq,260_amplitude,261_freq,261_amplitude,262_freq,262_amplitude,263_freq,263_amplitude,264_freq,264_amplitude,265_freq,265_amplitude,266_freq,266_amplitude,267_freq,267_amplitude,268_freq,268_amplitude,269_freq,269_amplitude,270_freq,270_amplitude,271_freq,271_amplitude,272_freq,272_amplitude,273_freq,273_amplitude,274_freq,274_amplitude,275_freq,275_amplitude,276_freq,276_amplitude,277_freq,277_amplitude,278_freq,278_amplitude,279_freq,279_amplitude,280_freq,280_amplitude,281_freq,281_amplitude,282_freq,282_amplitude,283_freq,283_amplitude,284_freq,284_amplitude,285_freq,285_amplitude,286_freq,286_amplitude,287_freq,287_amplitude,288_freq,288_amplitude,289_freq,289_amplitude,290_freq,290_amplitude,291_freq,291_amplitude,292_freq,292_amplitude,293_freq,293_amplitude,294_freq,294_amplitude,295_freq,295_amplitude,296_freq,296_amplitude,297_freq,297_amplitude,298_freq,298_amplitude,299_freq,299_amplitude,300_freq,300_amplitude,301_freq,301_amplitude,302_freq,302_amplitude,303_freq,303_amplitude,304_freq,304_amplitude,305_freq,305_amplitude,306_freq,306_amplitude,307_freq,307_amplitude,308_freq,308_amplitude,309_freq,309_amplitude,310_freq,310_amplitude,311_freq,311_amplitude,312_freq,312_amplitude,313_freq,313_amplitude,314_freq,314_amplitude,315_freq,315_amplitude,316_freq,316_amplitude,317_freq,317_amplitude,318_freq,318_amplitude,319_freq,319_amplitude,320_freq,320_amplitude,321_freq,321_amplitude,322_freq,322_amplitude,323_freq,323_amplitude,324_freq,324_amplitude,325_freq,325_amplitude,326_freq,326_amplitude,327_freq,327_amplitude,328_freq,328_amplitude,329_freq,329_amplitude,330_freq,330_amplitude,331_freq,331_amplitude,332_freq,332_amplitude,333_freq,333_amplitude,334_freq,334_amplitude,335_freq,335_amplitude,336_freq,336_amplitude,337_freq,337_amplitude,338_freq,338_amplitude,339_freq,339_amplitude,340_freq,340_amplitude,341_freq,341_amplitude,342_freq,342_amplitude,343_freq,343_amplitude,344_freq,344_amplitude,345_freq,345_amplitude,346_freq,346_amplitude,347_freq,347_amplitude,348_freq,348_amplitude,349_freq,349_amplitude,350_freq,350_amplitude,351_freq,351_amplitude,352_freq,352_amplitude,353_freq,353_amplitude,354_freq,354_amplitude,355_freq,355_amplitude,356_freq,356_amplitude,357_freq,357_amplitude,358_freq,358_amplitude,359_freq,359_amplitude
0.0,2.7328566760003855e-17,0.0,3.82599934640054e-17,0.0,2.7328566760003855e-17,0.0,2.1862853408003086e-17,0.0,5.4657133520007714e-18,0.0,3.279428011200463e-17,0.0,2.1862853408003086e-17,0.0,1.0931426704001543e-17,0.0,0.0,0.0,2.1862853408003086e-17,0.0,1.6397140056002314e-17,0.0,5.4657133520007714e-18,0.0,1.0931426704001543e-17,0.0,1.6397140056002314e-17,0.0,3.279428011200463e-17,0.0,8.198570028001156e-17,0.0,3.279428011200463e-17,0.0,5.4657133520007714e-18,0.0,1.0931426704001543e-17,0.0,3.82599934640054e-17,0.0,3.279428011200463e-17,0.0,2.1862853408003086e-17,0.0,5.4657133520007714e-18,0.0,3.279428011200463e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,2.7328566760003855e-17,0.0,2.1862853408003086e-17,0.0,2.7328566760003855e-17,0.0,5.4657133520007714e-18,0.0,5.4657133520007714e-18,0.0,1.0931426704001543e-17,0.0,1.6397140056002314e-17,0.0,0.0,0.0,2.1862853408003086e-17,0.0,3.279428011200463e-17,0.0,5.4657133520007714e-18,0.0,0.0,0.0,2.7328566760003855e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,0.0,0.0,5.4657133520007714e-18,0.0,2.1862853408003086e-17,0.0,2.1862853408003086e-17,0.0,2.7328566760003855e-17,0.0,3.82599934640054e-17,0.0,5.4657133520007714e-18,0.0,1.6397140056002314e-17,0.0,1.0931426704001543e-17,0.0,5.1924276844007327e-17,0.0,1.91299967320027e-17,0.0,2.7328566760003857e-18,0.0,4.099285014000578e-17,0.0,3.279428011200463e-17,0.0,4.9191420168006944e-17,0.0,8.198570028001157e-18,0.0,2.4595710084003472e-17,0.0,1.3664283380001927e-17,0.0,1.91299967320027e-17,0.0,2.7328566760003855e-17,0.0,2.1862853408003086e-17,0.0,1.6397140056002314e-17,0.0,1.0931426704001543e-17,0.0,5.4657133520007714e-18,0.0,1.6397140056002314e-17,0.0,5.4657133520007714e-18,0.0,8.198570028001157e-18,0.0,0.0,0.0,1.91299967320027e-17,0.0,2.7328566760003857e-18,0.0,2.1862853408003086e-17,0.0,1.3664283380001927e-17,0.0,5.4657133520007714e-18,0.0,8.198570028001157e-18,0.0,3.0061423436004244e-17,0.0,4.099285014000578e-18,0.0,1.7763568394002508e-17,0.0,5.4657133520007714e-18,0.0,5.4657133520007714e-18,0.0,0.0,0.0,1.3664283380001929e-18,0.0,0.0,0.0,1.3664283380001929e-18,0.0,4.099285014000578e-18,0.0,2.7328566760003857e-18,0.0,0.0,0.0,7.515355859001061e-18,0.0,9.56499836600135e-18,0.0,4.782499183000675e-18,0.0,3.416070845000482e-18,0.0,6.832141690000964e-19,0.0,8.540177112501205e-18,0.0,1.3664283380001929e-18,0.0,3.416070845000482e-18,0.0,5.124106267500723e-19,0.0,7.515355859001061e-18,0.0,2.5620531337503614e-18,0.0,6.832141690000964e-19,0.0,3.416070845000482e-18,0.0,2.049642507000289e-18,0.0,5.124106267500723e-18,0.0,1.3664283380001929e-18,0.0,4.782499183000675e-18,0.0,2.049642507000289e-17,0.0,4.099285014000578e-17,0.0,4.099285014000578e-17,0.0,2.7328566760003855e-17,0.0,2.7328566760003855e-17,0.0,9.564998366001349e-17,0.0,1.3664283380001927e-17,0.0,4.099285014000578e-17,0.0,1.3664283380001927e-17,0.0,8.198570028001156e-17,0.0,4.099285014000578e-17,0.0,2.7328566760003855e-17,0.0,1.0931426704001542e-16,0.0,9.564998366001349e-17,0.0,1.9129996732002698e-16,0.0,8.198570028001156e-17,0.0,0.0,0.0,2.7328566760003855e-17,0.0,1.0931426704001542e-16,0.0,1.9129996732002698e-16,0.0,1.9129996732002698e-16,0.0,5.465713352000771e-17,0.0,2.7328566760003855e-17,0.0,1.0931426704001542e-16,0.0,2.1862853408003084e-16,0.0,2.7328566760003855e-17,0.0,0.0,0.0,5.465713352000771e-16,0.0,2.7328566760003855e-17,0.0,1.6397140056002313e-16,0.0,2.7328566760003855e-17,0.0,1.6397140056002313e-16,0.0,0.0,0.0,3.8259993464005397e-16,0.0,0.0,0.0,2.7328566760003855e-16,0.0,3.8259993464005397e-16,0.0,3.8259993464005397e-16,0.0,4.645856349200655e-16,0.0,2.1862853408003084e-16,0.0,4.372570681600617e-16,0.0,2.1862853408003084e-16,0.0,1.0931426704001542e-16,0.0,1.0931426704001542e-16,0.0,3.8259993464005397e-16,0.0,5.465713352000771e-17,0.0,2.7328566760003855e-16,0.0,6.558856022400925e-16,0.0,3.2794280112004626e-16,0.0,5.465713352000771e-16,0.0,5.465713352000771e-17,0.0,4.919142016800694e-16,0.0,0.0,0.0,1.6397140056002313e-16,0.0,2.1862853408003084e-16,0.0,0.0,0.0,1.6397140056002313e-16,0.0,1.6397140056002313e-16,0.0,3.8259993464005397e-16,0.0,2.1862853408003084e-16,0.0,0.0,0.0,1.0931426704001542e-16,0.0,1.6397140056002313e-16,0.0,5.465713352000771e-17,0.0,2.1862853408003084e-16,0.0,1.6397140056002313e-16,0.0,2.7328566760003855e-16,0.0,1.0931426704001542e-16,0.0,1.0931426704001542e-16,0.0,4.372570681600617e-16,0.0,4.919142016800694e-16,0.0,2.1862853408003084e-16,0.0,0.0,0.0,1.0931426704001542e-16,0.0,3.8259993464005397e-16,0.0,4.372570681600617e-16,0.0,2.7328566760003855e-16,0.0,5.465713352000771e-16,0.0,2.7328566760003855e-16,0.0,2.1862853408003084e-16,0.0,5.465713352000771e-16,0.0,3.8259993464005397e-16,0.0,2.1862853408003084e-16,0.0,5.465713352000771e-17,0.0,5.465713352000771e-17,0.0,3.2794280112004626e-16,0.0,1.6397140056002313e-16,0.0,1.0931426704001542e-16,0.0,2.7328566760003855e-16,0.0,5.465713352000771e-16,0.0,5.465713352000771e-17,0.0,9.29171269840131e-16,0.0,3.8259993464005397e-16,0.0,5.465713352000771e-17,0.0,1.0931426704001542e-16,0.0,1.0931426704001542e-16,0.0,2.7328566760003855e-16,0.0,3.2794280112004626e-16,0.0,5.465713352000771e-17,0.0,2.1862853408003084e-16,0.0,1.0931426704001542e-16,0.0,2.1862853408003084e-16,0.0,2.7328566760003855e-16,0.0,2.1862853408003084e-16,0.0,1.6397140056002313e-16,0.0,0.0,0.0,0.0,0.0,1.0931426704001542e-16,0.0,0.0,0.0,0.0,0.0,1.0931426704001542e-16,0.0,3.2794280112004626e-16,0.0,5.465713352000771e-17,0.0,1.6397140056002313e-16,0.0,5.465713352000771e-17,0.0,3.2794280112004626e-16,0.0,1.0931426704001542e-16,0.0,0.0,0.0,5.465713352000771e-17,0.0,2.1862853408003084e-16,0.0,1.6397140056002313e-16,0.0,2.7328566760003855e-16,0.0,2.7328566760003855e-16,0.0,6.012284687200848e-16,0.0,2.7328566760003855e-16,0.0,1.0931426704001542e-16,0.0,2.7328566760003855e-17,0.0,1.3664283380001927e-16,0.0,2.1862853408003084e-16,0.0,4.099285014000578e-16,0.0,5.465713352000771e-17,0.0,1.9129996732002698e-16,0.0,4.372570681600617e-16,0.0,5.192427684400732e-16,0.0,1.6397140056002313e-16,0.0,5.465713352000771e-17,0.0,1.0931426704001542e-16,0.0,1.6397140056002313e-16,0.0,5.192427684400732e-16,0.0,5.465713352000771e-17,0.0,5.465713352000771e-17,0.0,1.6397140056002313e-16,0.0,2.7328566760003855e-17,0.0,1.9129996732002698e-16,0.0,1.3664283380001927e-16,0.0,2.7328566760003855e-17,0.0,8.198570028001156e-17,0.0,1.3664283380001927e-16,0.0,5.465713352000771e-17,0.0,1.6397140056002313e-16,0.0,2.7328566760003855e-17,0.0,0.0,0.0,1.2297855042001735e-16,0.0,5.465713352000771e-17,0.0,0.0,0.0,1.0931426704001542e-16,0.0,1.3664283380001927e-17,0.0,4.099285014000578e-17,0.0,9.564998366001349e-17,0.0,4.099285014000578e-17,0.0,6.832141690000964e-17,0.0,1.3664283380001927e-17,0.0,6.832141690000964e-17,0.0,1.4347497549002024e-16,0.0,6.832141690000964e-18,0.0,4.099285014000578e-17,0.0,1.3664283380001927e-16,0.0,2.049642507000289e-17,0.0,6.490534605500916e-17,0.0,6.832141690000964e-18,0.0,3.0744637605004337e-17,0.0,8.198570028001156e-17,0.0,1.3664283380001927e-17,0.0,1.3664283380001927e-17,0.0,2.7328566760003855e-17,0.0,1.3664283380001927e-17,0.0,2.049642507000289e-17,0.0,5.124106267500723e-17,0.0,2.049642507000289e-17,0.0,2.7328566760003855e-17,0.0,1.1614640873001638e-16,0.0,3.416070845000482e-18,0.0,1.7763568394002508e-17,0.0,5.4657133520007714e-18,0.0,5.4657133520007714e-18,0.0,2.7328566760003857e-18,0.0,9.56499836600135e-18,0.0,5.4657133520007714e-18,0.0,4.099285014000578e-18,0.0,2.5962138422003663e-17,0.0,1.91299967320027e-17,0.0,1.3664283380001929e-18,0.0,2.7328566760003855e-17,0.0,1.0931426704001543e-17,0.0,0.0,0.0,2.7328566760003857e-18,0.0,5.4657133520007714e-18,0.0,5.4657133520007714e-18,0.0,1.6397140056002314e-17,0.0,0.0,0.0,2.7328566760003857e-18,0.0,8.198570028001157e-18,0.0,2.1862853408003086e-17,0.0,2.7328566760003857e-18,0.0,1.6397140056002314e-17,0.0,8.198570028001157e-18,0.0,4.9191420168006944e-17,0.0,1.6397140056002314e-17,0.0,1.0931426704001543e-17,0.0,8.198570028001157e-18,0.0,1.91299967320027e-17,0.0,1.91299967320027e-17,0.0,5.4657133520007714e-18,0.0,2.1862853408003086e-17,0.0,0.0,0.0,2.7328566760003855e-17,0.0,8.198570028001157e-18,0.0,8.198570028001157e-18,0.0,4.372570681600617e-17,0.0,2.1862853408003086e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,6.012284687200849e-17,0.0,5.4657133520007714e-18,0.0,1.6397140056002314e-17,0.0,0.0,0.0,1.0931426704001543e-17,0.0,5.4657133520007714e-18,0.0,2.7328566760003855e-17,0.0,5.465713352000771e-17,0.0,1.6397140056002314e-17,0.0,0.0,0.0,3.82599934640054e-17,0.0,1.6397140056002314e-17,0.0,2.1862853408003086e-17,0.0,2.7328566760003855e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,1.6397140056002314e-17,0.0,1.0931426704001543e-17,0.0,6.012284687200849e-17,0.0,4.372570681600617e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,2.7328566760003855e-17,0.0,1.0931426704001543e-17,0.0,1.0931426704001543e-17,0.0,2.7328566760003855e-17,0.0,1.6397140056002314e-17,0.0,1.0931426704001543e-17,0.0,2.1862853408003086e-17,0.0,3.82599934640054e-17,0.0,1.0931426704001543e-17,0.0,3.279428011200463e-17
